SalesOrderID,SumofLineTotal,LineTotalCount,AvgLineTotal,MinLineTotal,MaxLineTotal
52388,44.910000,4,11.227500,4.990000,21.980000
52389,29.980000,2,14.990000,4.990000,24.990000
52390,31.270000,3,10.423333,2.290000,24.990000
52391,4.990000,1,4.990000,4.990000,4.990000
52392,3.990000,1,3.990000,3.990000,3.990000
52393,39.980000,2,19.990000,4.990000,34.990000
52394,7.280000,2,3.640000,2.290000,4.990000
52395,34.990000,1,34.990000,34.990000,34.990000
52396,2369.970000,4,592.492500,4.990000,2294.990000
52397,2318.960000,4,579.740000,4.990000,2294.990000
52398,588.960000,4,147.240000,4.990000,539.990000
52399,539.990000,1,539.990000,539.990000,539.990000
52400,2492.020000,6,415.336666,4.990000,2384.070000
52401,1155.480000,2,577.740000,34.990000,1120.490000
52402,561.480000,2,280.740000,21.490000,539.990000
52403,1179.470000,3,393.156666,8.990000,1120.490000
52404,574.980000,2,287.490000,34.990000,539.990000
52405,548.980000,2,274.490000,8.990000,539.990000
52406,2384.070000,1,2384.070000,2384.070000,2384.070000
52407,2443.350000,1,2443.350000,2443.350000,2443.350000
52408,2443.350000,1,2443.350000,2443.350000,2443.350000
52409,2366.940000,5,473.388000,4.990000,2294.990000
52410,2339.970000,3,779.990000,9.990000,2294.990000
52411,27.280000,2,13.640000,2.290000,24.990000
52412,24.990000,1,24.990000,24.990000,24.990000
52413,42.280000,3,14.093333,2.290000,35.000000
52414,71.580000,3,23.860000,3.990000,34.990000
52415,8.990000,1,8.990000,8.990000,8.990000
52416,1728.270000,3,576.090000,2.290000,1700.990000
52417,159.000000,1,159.000000,159.000000,159.000000
52418,2481.820000,4,620.455000,4.990000,2443.350000
52419,34.990000,1,34.990000,34.990000,34.990000
52420,53.990000,1,53.990000,53.990000,53.990000
52421,38.980000,2,19.490000,3.990000,34.990000
52422,39.220000,4,9.805000,2.290000,24.990000
52423,27.280000,2,13.640000,2.290000,24.990000
52424,27.280000,2,13.640000,2.290000,24.990000
52425,34.890000,2,17.445000,2.290000,32.600000
52426,38.880000,3,12.960000,2.290000,32.600000
52427,24.990000,1,24.990000,24.990000,24.990000
52428,37.270000,3,12.423333,2.290000,29.990000
52429,32.280000,2,16.140000,2.290000,29.990000
52430,23.970000,3,7.990000,4.990000,9.990000
52431,4.990000,1,4.990000,4.990000,4.990000
52432,119.980000,2,59.990000,49.990000,69.990000
52433,78.980000,2,39.490000,8.990000,69.990000
52434,89.970000,3,29.990000,4.990000,49.990000
52435,13.980000,2,6.990000,4.990000,8.990000
52436,7.280000,2,3.640000,2.290000,4.990000
52437,37.270000,3,12.423333,2.290000,29.990000
52438,4.990000,1,4.990000,4.990000,4.990000
52439,29.480000,2,14.740000,4.990000,24.490000
52440,25.480000,2,12.740000,3.990000,21.490000
52441,28.990000,1,28.990000,28.990000,28.990000
52442,21.490000,1,21.490000,21.490000,21.490000
52443,150.950000,5,30.190000,8.990000,49.990000
52444,39.990000,2,19.995000,4.990000,35.000000
52445,42.280000,3,14.093333,2.290000,35.000000
52446,42.280000,3,14.093333,2.290000,35.000000
52447,65.970000,3,21.990000,8.990000,35.000000
52448,37.290000,2,18.645000,2.290000,35.000000
52449,8.990000,1,8.990000,8.990000,8.990000
52450,1754.980000,2,877.490000,53.990000,1700.990000
52451,626.440000,5,125.288000,4.990000,564.990000
52452,2385.950000,4,596.487500,8.990000,2319.990000
52453,2297.280000,2,1148.640000,2.290000,2294.990000
52454,810.320000,4,202.580000,4.990000,742.350000
52455,1223.840000,2,611.920000,8.990000,1214.850000
52456,839.480000,2,419.740000,69.990000,769.490000
52457,1779.470000,3,593.156666,24.490000,1700.990000
52458,2359.960000,4,589.990000,4.990000,2294.990000
52459,548.980000,2,274.490000,8.990000,539.990000
52460,615.470000,3,205.156666,21.490000,539.990000
52461,1183.470000,3,394.490000,8.990000,1120.490000
52462,1179.970000,3,393.323333,24.490000,1120.490000
52463,1184.460000,4,296.115000,3.990000,1120.490000
52464,564.480000,2,282.240000,24.490000,539.990000
52465,553.970000,3,184.656666,4.990000,539.990000
52466,2384.070000,1,2384.070000,2384.070000,2384.070000
52467,1214.850000,1,1214.850000,1214.850000,1214.850000
52468,2512.320000,4,628.080000,4.990000,2443.350000
52469,2365.940000,5,473.188000,4.990000,2319.990000
52470,2398.970000,4,599.742500,8.990000,2319.990000
52471,22.970000,3,7.656666,4.990000,8.990000
52472,59.480000,2,29.740000,24.490000,34.990000
52473,34.990000,1,34.990000,34.990000,34.990000
52474,51.960000,3,17.320000,4.990000,24.990000
52475,110.460000,4,27.615000,3.990000,49.990000
52476,69.990000,1,69.990000,69.990000,69.990000
52477,9.990000,1,9.990000,9.990000,9.990000
52478,54.990000,1,54.990000,54.990000,54.990000
52479,573.980000,2,286.990000,8.990000,564.990000
52480,2478.340000,2,1239.170000,34.990000,2443.350000
52481,819.480000,2,409.740000,49.990000,769.490000
52482,839.460000,4,209.865000,4.990000,769.490000
52483,38.980000,2,19.490000,3.990000,34.990000
52484,27.280000,2,13.640000,2.290000,24.990000
52485,60.470000,3,20.156666,3.990000,34.990000
52486,67.930000,3,22.643333,4.990000,54.990000
52487,59.980000,2,29.990000,4.990000,54.990000
52488,49.480000,2,24.740000,24.490000,24.990000
52489,36.590000,2,18.295000,3.990000,32.600000
52490,32.280000,2,16.140000,2.290000,29.990000
52491,69.970000,3,23.323333,4.990000,34.990000
52492,14.980000,2,7.490000,4.990000,9.990000
52493,69.990000,1,69.990000,69.990000,69.990000
52494,132.970000,3,44.323333,8.990000,69.990000
52495,119.980000,2,59.990000,49.990000,69.990000
52496,103.480000,3,34.493333,4.990000,63.500000
52497,94.480000,2,47.240000,24.490000,69.990000
52498,69.990000,1,69.990000,69.990000,69.990000
52499,4.990000,1,4.990000,4.990000,4.990000
52500,39.980000,2,19.990000,4.990000,34.990000
52501,39.980000,2,19.990000,4.990000,34.990000
52502,61.450000,4,15.362500,4.990000,24.490000
52503,39.980000,2,19.990000,4.990000,34.990000
52504,4.990000,1,4.990000,4.990000,4.990000
52505,37.270000,3,12.423333,2.290000,29.990000
52506,47.970000,3,15.990000,3.990000,34.990000
52507,15.230000,3,5.076666,2.290000,7.950000
52508,33.980000,2,16.990000,4.990000,28.990000
52509,155.450000,5,31.090000,4.990000,63.500000
52510,30.970000,2,15.485000,8.990000,21.980000
52511,804.470000,3,268.156666,4.990000,769.490000
52512,2332.280000,3,777.426666,2.290000,2294.990000
52513,2369.960000,4,592.490000,4.990000,2319.990000
52514,2319.990000,1,2319.990000,2319.990000,2319.990000
52515,2357.280000,3,785.760000,2.290000,2319.990000
52516,554.970000,3,184.990000,4.990000,539.990000
52517,801.830000,3,267.276666,24.490000,742.350000
52518,1231.120000,4,307.780000,2.290000,1214.850000
52519,567.760000,4,141.940000,2.290000,539.990000
52520,1183.470000,3,394.490000,8.990000,1120.490000
52521,1170.480000,2,585.240000,49.990000,1120.490000
52522,1183.470000,3,394.490000,8.990000,1120.490000
52523,2351.960000,3,783.986666,9.990000,2319.990000
52524,34.990000,1,34.990000,34.990000,34.990000
52525,27.280000,2,13.640000,2.290000,24.990000
52526,27.280000,2,13.640000,2.290000,24.990000
52527,35.230000,3,11.743333,2.290000,24.990000
52528,21.490000,1,21.490000,21.490000,21.490000
52529,75.480000,2,37.740000,21.490000,53.990000
52530,123.980000,2,61.990000,53.990000,69.990000
52531,66.970000,3,22.323333,3.990000,53.990000
52532,2.290000,1,2.290000,2.290000,2.290000
52533,801.770000,3,267.256666,2.290000,769.490000
52534,806.450000,4,201.612500,4.990000,769.490000
52535,23.780000,2,11.890000,2.290000,21.490000
52536,64.970000,3,21.656666,4.990000,34.990000
52537,29.980000,2,14.990000,4.990000,24.990000
52538,79.970000,3,26.656666,4.990000,49.990000
52539,23.970000,3,7.990000,4.990000,9.990000
52540,14.980000,2,7.490000,4.990000,9.990000
52541,144.470000,3,48.156666,24.490000,69.990000
52542,78.980000,2,39.490000,8.990000,69.990000
52543,78.980000,2,39.490000,8.990000,69.990000
52544,59.980000,2,29.990000,4.990000,54.990000
52545,7.280000,2,3.640000,2.290000,4.990000
52546,4.990000,1,4.990000,4.990000,4.990000
52547,7.280000,2,3.640000,2.290000,4.990000
52548,71.970000,2,35.985000,21.980000,49.990000
52549,39.980000,2,19.990000,4.990000,34.990000
52550,9.990000,1,9.990000,9.990000,9.990000
52551,49.970000,3,16.656666,3.990000,24.490000
52552,33.980000,2,16.990000,4.990000,28.990000
52553,3.990000,1,3.990000,3.990000,3.990000
52554,38.980000,2,19.490000,3.990000,34.990000
52555,33.980000,2,16.990000,4.990000,28.990000
52556,33.980000,2,16.990000,4.990000,28.990000
52557,39.980000,2,19.990000,4.990000,34.990000
52558,196.290000,3,65.430000,2.290000,159.000000
52559,4.990000,1,4.990000,4.990000,4.990000
52560,61.970000,3,20.656666,4.990000,35.000000
52561,83.970000,4,20.992500,4.990000,35.000000
52562,21.980000,1,21.980000,21.980000,21.980000
52563,56.970000,2,28.485000,21.980000,34.990000
52564,49.990000,1,49.990000,49.990000,49.990000
52565,2354.980000,2,1177.490000,34.990000,2319.990000
52566,2331.950000,4,582.987500,4.990000,2294.990000
52567,2319.990000,1,2319.990000,2319.990000,2319.990000
52568,607.960000,4,151.990000,4.990000,539.990000
52569,588.960000,4,147.240000,4.990000,539.990000
52570,608.960000,4,152.240000,4.990000,539.990000
52571,1254.470000,4,313.617500,4.990000,1120.490000
52572,1169.460000,4,292.365000,4.990000,1120.490000
52573,539.990000,1,539.990000,539.990000,539.990000
52574,539.990000,1,539.990000,539.990000,539.990000
52575,607.960000,4,151.990000,4.990000,539.990000
52576,2419.060000,2,1209.530000,34.990000,2384.070000
52577,2453.950000,6,408.991666,4.990000,2319.990000
52578,34.990000,1,34.990000,34.990000,34.990000
52579,29.980000,2,14.990000,4.990000,24.990000
52580,27.280000,2,13.640000,2.290000,24.990000
52581,45.950000,4,11.487500,4.990000,21.980000
52582,90.950000,4,22.737500,4.990000,53.990000
52583,89.970000,3,29.990000,4.990000,49.990000
52584,48.970000,3,16.323333,4.990000,34.990000
52585,8.990000,1,8.990000,8.990000,8.990000
52586,71.580000,3,23.860000,3.990000,34.990000
52587,12.980000,2,6.490000,3.990000,8.990000
52588,28.990000,1,28.990000,28.990000,28.990000
52589,36.590000,2,18.295000,3.990000,32.600000
52590,14.980000,2,7.490000,4.990000,9.990000
52591,7.280000,2,3.640000,2.290000,4.990000
52592,4.990000,1,4.990000,4.990000,4.990000
52593,7.280000,2,3.640000,2.290000,4.990000
52594,7.280000,2,3.640000,2.290000,4.990000
52595,91.950000,4,22.987500,4.990000,54.990000
52596,94.480000,2,47.240000,24.490000,69.990000
52597,13.980000,2,6.990000,4.990000,8.990000
52598,71.970000,2,35.985000,21.980000,49.990000
52599,119.980000,2,59.990000,49.990000,69.990000
52600,69.970000,3,23.323333,4.990000,34.990000
52601,58.980000,2,29.490000,4.990000,53.990000
52602,23.780000,2,11.890000,2.290000,21.490000
52603,30.480000,2,15.240000,8.990000,21.490000
52604,38.980000,2,19.490000,3.990000,34.990000
52605,38.980000,2,19.490000,3.990000,34.990000
52606,25.480000,2,12.740000,3.990000,21.490000
52607,81.460000,3,27.153333,21.980000,34.990000
52608,8.990000,1,8.990000,8.990000,8.990000
52609,861.440000,5,172.288000,4.990000,769.490000
52610,759.290000,3,253.096666,7.950000,742.350000
52611,1179.470000,3,393.156666,8.990000,1120.490000
52612,1188.460000,4,297.115000,4.990000,1120.490000
52613,600.460000,4,150.115000,3.990000,539.990000
52614,553.970000,3,184.656666,4.990000,539.990000
52615,2329.980000,2,1164.990000,9.990000,2319.990000
52616,2398.470000,4,599.617500,4.990000,2319.990000
52617,48.970000,3,16.323333,4.990000,34.990000
52618,69.970000,3,23.323333,4.990000,34.990000
52619,32.280000,2,16.140000,2.290000,29.990000
52620,188.930000,3,62.976666,7.950000,159.000000
52621,4.990000,1,4.990000,4.990000,4.990000
52622,53.990000,1,53.990000,53.990000,53.990000
52623,53.990000,1,53.990000,53.990000,53.990000
52624,34.990000,1,34.990000,34.990000,34.990000
52625,564.990000,1,564.990000,564.990000,564.990000
52626,37.970000,3,12.656666,3.990000,24.990000
52627,64.970000,3,21.656666,4.990000,34.990000
52628,71.580000,3,23.860000,3.990000,34.990000
52629,27.280000,2,13.640000,2.290000,24.990000
52630,32.280000,2,16.140000,2.290000,29.990000
52631,14.980000,2,7.490000,4.990000,9.990000
52632,124.450000,5,24.890000,4.990000,49.990000
52633,14.980000,2,7.490000,4.990000,9.990000
52634,14.980000,2,7.490000,4.990000,9.990000
52635,64.470000,3,21.490000,4.990000,34.990000
52636,26.970000,2,13.485000,4.990000,21.980000
52637,39.980000,2,19.990000,4.990000,34.990000
52638,36.960000,3,12.320000,4.990000,21.980000
52639,39.980000,2,19.990000,4.990000,34.990000
52640,39.980000,2,19.990000,4.990000,34.990000
52641,24.990000,1,24.990000,24.990000,24.990000
52642,37.290000,2,18.645000,2.290000,35.000000
52643,45.220000,4,11.305000,2.290000,29.990000
52644,71.580000,3,23.860000,3.990000,34.990000
52645,149.980000,3,49.993333,4.990000,120.000000
52646,38.980000,2,19.490000,3.990000,34.990000
52647,38.980000,2,19.490000,3.990000,34.990000
52648,68.970000,3,22.990000,4.990000,34.990000
52649,37.290000,2,18.645000,2.290000,35.000000
52650,42.280000,3,14.093333,2.290000,35.000000
52651,47.940000,3,15.980000,4.990000,35.000000
52652,35.000000,1,35.000000,35.000000,35.000000
52653,71.950000,4,17.987500,4.990000,34.990000
52654,76.970000,2,38.485000,21.980000,54.990000
52655,78.480000,3,26.160000,4.990000,63.500000
52656,106.960000,3,35.653333,21.980000,49.990000
52657,2319.990000,1,2319.990000,2319.990000,2319.990000
52658,2322.280000,2,1161.140000,2.290000,2319.990000
52659,786.330000,3,262.110000,8.990000,742.350000
52660,893.470000,3,297.823333,53.990000,769.490000
52661,751.340000,2,375.670000,8.990000,742.350000
52662,1223.840000,2,611.920000,8.990000,1214.850000
52663,1236.780000,4,309.195000,4.990000,1214.850000
52664,1228.830000,3,409.610000,4.990000,1214.850000
52665,1170.480000,2,585.240000,49.990000,1120.490000
52666,1164.470000,3,388.156666,8.990000,1120.490000
52667,548.980000,2,274.490000,8.990000,539.990000
52668,2428.050000,3,809.350000,8.990000,2384.070000
52669,1237.820000,4,309.455000,4.990000,1214.850000
52670,2478.340000,2,1239.170000,34.990000,2443.350000
52671,2501.960000,5,500.392000,4.990000,2319.990000
52672,27.280000,2,13.640000,2.290000,24.990000
52673,49.480000,2,24.740000,24.490000,24.990000
52674,31.270000,3,10.423333,2.290000,24.990000
52675,21.980000,1,21.980000,21.980000,21.980000
52676,8.990000,1,8.990000,8.990000,8.990000
52677,38.880000,3,12.960000,2.290000,32.600000
52678,1750.980000,2,875.490000,49.990000,1700.990000
52679,1728.270000,3,576.090000,2.290000,1700.990000
52680,819.480000,2,409.740000,49.990000,769.490000
52681,62.980000,2,31.490000,8.990000,53.990000
52682,2.290000,1,2.290000,2.290000,2.290000
52683,39.980000,2,19.990000,4.990000,34.990000
52684,23.780000,2,11.890000,2.290000,21.490000
52685,33.980000,2,16.990000,4.990000,28.990000
52686,27.770000,3,9.256666,2.290000,21.490000
52687,68.970000,3,22.990000,4.990000,34.990000
52688,28.990000,1,28.990000,28.990000,28.990000
52689,38.880000,3,12.960000,2.290000,32.600000
52690,34.980000,2,17.490000,4.990000,29.990000
52691,71.580000,3,23.860000,3.990000,34.990000
52692,14.980000,2,7.490000,4.990000,9.990000
52693,69.990000,1,69.990000,69.990000,69.990000
52694,4.990000,1,4.990000,4.990000,4.990000
52695,7.280000,2,3.640000,2.290000,4.990000
52696,39.980000,2,19.990000,4.990000,34.990000
52697,7.280000,2,3.640000,2.290000,4.990000
52698,24.990000,1,24.990000,24.990000,24.990000
52699,83.970000,4,20.992500,4.990000,35.000000
52700,133.490000,2,66.745000,63.500000,69.990000
52701,32.600000,1,32.600000,32.600000,32.600000
52702,69.990000,1,69.990000,69.990000,69.990000
52703,4.990000,1,4.990000,4.990000,4.990000
52704,27.280000,2,13.640000,2.290000,24.990000
52705,182.780000,3,60.926666,2.290000,159.000000
52706,60.470000,3,20.156666,3.990000,34.990000
52707,7.280000,2,3.640000,2.290000,4.990000
52708,65.970000,3,21.990000,8.990000,35.000000
52709,35.000000,1,35.000000,35.000000,35.000000
52710,42.280000,3,14.093333,2.290000,35.000000
52711,21.980000,1,21.980000,21.980000,21.980000
52712,71.970000,2,35.985000,21.980000,49.990000
52713,8.990000,1,8.990000,8.990000,8.990000
52714,561.970000,2,280.985000,21.980000,539.990000
52715,2478.240000,3,826.080000,2.290000,2443.350000
52716,2329.980000,2,1164.990000,34.990000,2294.990000
52717,1760.470000,3,586.823333,24.490000,1700.990000
52718,1700.990000,1,1700.990000,1700.990000,1700.990000
52719,2442.540000,4,610.635000,4.990000,2384.070000
52720,574.980000,2,287.490000,34.990000,539.990000
52721,1268.840000,2,634.420000,53.990000,1214.850000
52722,2493.540000,4,623.385000,24.490000,2384.070000
52723,548.980000,2,274.490000,8.990000,539.990000
52724,1149.470000,3,383.156666,3.990000,1120.490000
52725,2508.030000,5,501.606000,4.990000,2384.070000
52726,2520.830000,4,630.207500,4.990000,2443.350000
52727,39.980000,2,19.990000,4.990000,34.990000
52728,3.990000,1,3.990000,3.990000,3.990000
52729,1754.980000,2,877.490000,53.990000,1700.990000
52730,1758.950000,5,351.790000,4.990000,1700.990000
52731,2364.970000,3,788.323333,9.990000,2319.990000
52732,2481.820000,4,620.455000,4.990000,2443.350000
52733,2478.340000,2,1239.170000,34.990000,2443.350000
52734,34.990000,1,34.990000,34.990000,34.990000
52735,156.270000,4,39.067500,2.290000,120.000000
52736,156.270000,4,39.067500,2.290000,120.000000
52737,45.580000,3,15.193333,3.990000,32.600000
52738,69.970000,3,23.323333,4.990000,34.990000
52739,37.270000,3,12.423333,2.290000,29.990000
52740,29.990000,1,29.990000,29.990000,29.990000
52741,14.980000,2,7.490000,4.990000,9.990000
52742,69.990000,1,69.990000,69.990000,69.990000
52743,132.970000,3,44.323333,8.990000,69.990000
52744,39.980000,2,19.990000,4.990000,34.990000
52745,64.470000,3,21.490000,4.990000,34.990000
52746,61.960000,3,20.653333,4.990000,34.990000
52747,100.460000,4,25.115000,4.990000,63.500000
52748,47.940000,3,15.980000,4.990000,35.000000
52749,71.970000,2,35.985000,21.980000,49.990000
52750,34.980000,2,17.490000,4.990000,29.990000
52751,3.990000,1,3.990000,3.990000,3.990000
52752,53.980000,2,26.990000,3.990000,49.990000
52753,37.270000,3,12.423333,2.290000,29.990000
52754,162.990000,2,81.495000,3.990000,159.000000
52755,7.280000,2,3.640000,2.290000,4.990000
52756,8.990000,1,8.990000,8.990000,8.990000
52757,76.970000,2,38.485000,21.980000,54.990000
52758,2388.960000,4,597.240000,8.990000,2294.990000
52759,2374.980000,2,1187.490000,54.990000,2319.990000
52760,2351.960000,3,783.986666,21.980000,2294.990000
52761,2352.210000,4,588.052500,2.290000,2319.990000
52762,2341.460000,3,780.486666,21.980000,2294.990000
52763,574.980000,2,287.490000,34.990000,539.990000
52764,2384.070000,1,2384.070000,2384.070000,2384.070000
52765,791.320000,4,197.830000,4.990000,742.350000
52766,561.480000,2,280.740000,21.490000,539.990000
52767,562.960000,4,140.740000,4.990000,539.990000
52768,1174.480000,2,587.240000,53.990000,1120.490000
52769,1170.480000,2,585.240000,49.990000,1120.490000
52770,583.970000,3,194.656666,8.990000,539.990000
52771,1198.970000,3,399.656666,24.490000,1120.490000
52772,597.950000,5,119.590000,4.990000,539.990000
52773,574.980000,2,287.490000,34.990000,539.990000
52774,2433.040000,4,608.260000,4.990000,2384.070000
52775,1223.840000,2,611.920000,8.990000,1214.850000
52776,2443.350000,1,2443.350000,2443.350000,2443.350000
52777,810.320000,4,202.580000,4.990000,742.350000
52778,98.960000,4,24.740000,4.990000,49.990000
52779,31.270000,3,10.423333,2.290000,24.990000
52780,31.270000,3,10.423333,2.290000,24.990000
52781,29.990000,1,29.990000,29.990000,29.990000
52782,14.230000,3,4.743333,2.290000,7.950000
52783,97.970000,3,32.656666,8.990000,53.990000
52784,2294.990000,1,2294.990000,2294.990000,2294.990000
52785,2543.440000,4,635.860000,3.990000,2443.350000
52786,2.290000,1,2.290000,2.290000,2.290000
52787,11.940000,2,5.970000,3.990000,7.950000
52788,27.280000,2,13.640000,2.290000,24.990000
52789,64.470000,3,21.490000,4.990000,34.990000
52790,25.480000,2,12.740000,3.990000,21.490000
52791,27.280000,2,13.640000,2.290000,24.990000
52792,24.990000,1,24.990000,24.990000,24.990000
52793,34.980000,2,17.490000,4.990000,29.990000
52794,82.590000,2,41.295000,32.600000,49.990000
52795,78.960000,4,19.740000,4.990000,34.990000
52796,14.980000,2,7.490000,4.990000,9.990000
52797,123.980000,2,61.990000,53.990000,69.990000
52798,119.980000,2,59.990000,49.990000,69.990000
52799,4.990000,1,4.990000,4.990000,4.990000
52800,148.470000,3,49.490000,24.490000,69.990000
52801,39.980000,2,19.990000,4.990000,34.990000
52802,39.980000,2,19.990000,4.990000,34.990000
52803,58.980000,2,29.490000,4.990000,53.990000
52804,39.980000,2,19.990000,4.990000,34.990000
52805,39.980000,2,19.990000,4.990000,34.990000
52806,59.980000,2,29.990000,4.990000,54.990000
52807,64.470000,3,21.490000,4.990000,34.990000
52808,39.980000,2,19.990000,4.990000,34.990000
52809,36.960000,3,12.320000,4.990000,21.980000
52810,24.990000,1,24.990000,24.990000,24.990000
52811,32.600000,1,32.600000,32.600000,32.600000
52812,38.980000,2,19.490000,3.990000,34.990000
52813,110.460000,4,27.615000,3.990000,49.990000
52814,60.470000,3,20.156666,3.990000,34.990000
52815,30.480000,2,15.240000,8.990000,21.490000
52816,3.990000,1,3.990000,3.990000,3.990000
52817,58.980000,2,29.490000,4.990000,53.990000
52818,30.480000,2,15.240000,8.990000,21.490000
52819,25.480000,2,12.740000,3.990000,21.490000
52820,7.280000,2,3.640000,2.290000,4.990000
52821,7.280000,2,3.640000,2.290000,4.990000
52822,74.980000,3,24.993333,4.990000,35.000000
52823,42.280000,3,14.093333,2.290000,35.000000
52824,141.980000,2,70.990000,21.980000,120.000000
52825,2319.990000,1,2319.990000,2319.990000,2319.990000
52826,2365.940000,5,473.188000,4.990000,2319.990000
52827,2369.970000,4,592.492500,4.990000,2294.990000
52828,2376.960000,3,792.320000,21.980000,2319.990000
52829,2329.980000,2,1164.990000,34.990000,2294.990000
52830,2407.040000,4,601.760000,4.990000,2384.070000
52831,722.770000,4,180.692500,2.290000,539.990000
52832,2447.050000,3,815.683333,8.990000,2384.070000
52833,553.970000,3,184.656666,4.990000,539.990000
52834,588.960000,4,147.240000,4.990000,539.990000
52835,539.990000,1,539.990000,539.990000,539.990000
52836,1170.480000,2,585.240000,49.990000,1120.490000
52837,1155.480000,2,577.740000,34.990000,1120.490000
52838,1170.480000,2,585.240000,49.990000,1120.490000
52839,548.980000,2,274.490000,8.990000,539.990000
52840,2419.060000,2,1209.530000,34.990000,2384.070000
52841,2539.420000,5,507.884000,3.990000,2443.350000
52842,1151.760000,4,287.940000,2.290000,1120.490000
52843,1120.490000,1,1120.490000,1120.490000,1120.490000
52844,1249.840000,2,624.920000,34.990000,1214.850000
52845,1283.820000,4,320.955000,4.990000,1214.850000
52846,2294.990000,1,2294.990000,2294.990000,2294.990000
52847,64.470000,3,21.490000,4.990000,34.990000
52848,69.990000,1,69.990000,69.990000,69.990000
52849,49.990000,1,49.990000,49.990000,49.990000
52850,1709.980000,2,854.990000,8.990000,1700.990000
52851,819.480000,2,409.740000,49.990000,769.490000
52852,84.980000,2,42.490000,34.990000,49.990000
52853,27.280000,2,13.640000,2.290000,24.990000
52854,38.880000,3,12.960000,2.290000,32.600000
52855,152.600000,2,76.300000,32.600000,120.000000
52856,37.270000,3,12.423333,2.290000,29.990000
52857,38.980000,2,19.490000,8.990000,29.990000
52858,29.990000,1,29.990000,29.990000,29.990000
52859,71.580000,3,23.860000,3.990000,34.990000
52860,32.280000,2,16.140000,2.290000,29.990000
52861,37.270000,3,12.423333,2.290000,29.990000
52862,14.980000,2,7.490000,4.990000,9.990000
52863,78.980000,2,39.490000,8.990000,69.990000
52864,98.960000,4,24.740000,4.990000,49.990000
52865,39.980000,2,19.990000,4.990000,34.990000
52866,61.960000,3,20.653333,4.990000,34.990000
52867,7.280000,2,3.640000,2.290000,4.990000
52868,78.960000,4,19.740000,4.990000,34.990000
52869,32.270000,3,10.756666,2.290000,24.990000
52870,27.280000,2,13.640000,2.290000,24.990000
52871,27.280000,2,13.640000,2.290000,24.990000
52872,15.230000,3,5.076666,2.290000,7.950000
52873,120.480000,3,40.160000,21.980000,63.500000
52874,21.980000,1,21.980000,21.980000,21.980000
52875,1735.980000,2,867.990000,34.990000,1700.990000
52876,800.460000,3,266.820000,8.990000,769.490000
52877,806.760000,4,201.690000,2.290000,769.490000
52878,2419.060000,2,1209.530000,34.990000,2384.070000
52879,574.980000,2,287.490000,34.990000,539.990000
52880,1155.480000,2,577.740000,34.990000,1120.490000
52881,574.980000,2,287.490000,34.990000,539.990000
52882,1249.840000,2,624.920000,34.990000,1214.850000
52883,8.990000,1,8.990000,8.990000,8.990000
52884,63.970000,3,21.323333,3.990000,34.990000
52885,42.930000,3,14.310000,4.990000,29.990000
52886,30.970000,2,15.485000,8.990000,21.980000
52887,48.980000,3,16.326666,4.990000,35.000000
52888,4.990000,1,4.990000,4.990000,4.990000
52889,34.990000,1,34.990000,34.990000,34.990000
52890,1754.980000,2,877.490000,53.990000,1700.990000
52891,1754.980000,2,877.490000,53.990000,1700.990000
52892,1750.980000,2,875.490000,49.990000,1700.990000
52893,28.480000,2,14.240000,3.990000,24.490000
52894,24.990000,1,24.990000,24.990000,24.990000
52895,64.970000,3,21.656666,4.990000,34.990000
52896,146.060000,5,29.212000,3.990000,49.990000
52897,37.270000,3,12.423333,2.290000,29.990000
52898,73.970000,3,24.656666,8.990000,54.990000
52899,14.980000,2,7.490000,4.990000,9.990000
52900,68.970000,3,22.990000,4.990000,53.990000
52901,69.970000,3,23.323333,4.990000,54.990000
52902,123.980000,2,61.990000,53.990000,69.990000
52903,13.980000,2,6.990000,4.990000,8.990000
52904,89.970000,3,29.990000,4.990000,49.990000
52905,42.280000,3,14.093333,2.290000,35.000000
52906,64.970000,3,21.656666,4.990000,34.990000
52907,78.980000,2,39.490000,8.990000,69.990000
52908,24.990000,1,24.990000,24.990000,24.990000
52909,60.470000,3,20.156666,3.990000,34.990000
52910,25.480000,2,12.740000,3.990000,21.490000
52911,36.270000,3,12.090000,2.290000,28.990000
52912,115.960000,4,28.990000,4.990000,53.990000
52913,4.990000,1,4.990000,4.990000,4.990000
52914,39.990000,2,19.995000,4.990000,35.000000
52915,74.980000,3,24.993333,4.990000,35.000000
52916,74.980000,3,24.993333,4.990000,35.000000
52917,75.970000,2,37.985000,21.980000,53.990000
52918,106.970000,3,35.656666,21.980000,49.990000
52919,2475.950000,2,1237.975000,32.600000,2443.350000
52920,2478.340000,2,1239.170000,34.990000,2443.350000
52921,804.480000,2,402.240000,34.990000,769.490000
52922,2394.970000,4,598.742500,4.990000,2319.990000
52923,556.260000,4,139.065000,2.290000,539.990000
52924,1155.480000,2,577.740000,34.990000,1120.490000
52925,1151.760000,4,287.940000,2.290000,1120.490000
52926,562.960000,4,140.740000,4.990000,539.990000
52927,539.990000,1,539.990000,539.990000,539.990000
52928,578.460000,4,144.615000,4.990000,539.990000
52929,2428.050000,3,809.350000,8.990000,2384.070000
52930,1120.490000,1,1120.490000,1120.490000,1120.490000
52931,7.950000,1,7.950000,7.950000,7.950000
52932,7.280000,2,3.640000,2.290000,4.990000
52933,76.960000,4,19.240000,4.990000,53.990000
